英雄ID	阶级	展示名称	主动技能ID	被动技能1ID	被动技能2ID	被动技能3ID	空行															
11156	4	신•대교	401110	7	8																	
11156	5	성•대교	402110	7	8																	
11156	6	왕•대교	402110	7	8	9																
11156	7	황•대교	403110	7	8	9																
11157	1	소교	400111																			
11157	2	진•소교	400111	7																		
11157	3	귀•소교	401111	7																		
11157	4	신•소교	401111	7	8																	
11157	5	성•소교	402111	7	8																	
11157	6	왕•소교	402111	7	8	9																
11157	7	황•소교	403111	7	8	9																
11158	1	여몽	100112																			
11158	2	진•여몽	100112	10																		
11158	3	귀•여몽	101112	10																		
11158	4	신•여몽	101112	10	11																	
11158	5	성•여몽	102112	10	11																	
11158	6	왕•여몽	102112	10	11	12																
11158	7	황•여몽	103112	10	11	12																
11159	1	손견	100113																			
11159	2	진•손견	100113	10																		
11159	3	귀•손견	101113	10																		
11159	4	신•손견	101113	10	11																	
11159	5	성•손견	102113	10	11																	
11159	6	왕•손견	102113	10	11	12																
11159	7	황•손견	103113	10	11	12																
11160	1	유비	100074,110074,120074																			
11160	2	진•유비	100074,110074,120074	10																		
11160	3	귀•유비	101074,111074,121074	10																		
11160	4	신•유비	101074,111074,121074	10	11																	
11160	5	성•유비	102074,112074,122074	10	11																	
11160	6	왕•유비	102074,112074,122074	10	11	12																
11160	7	황•유비	103074,113074,123074	10	11	12																
11161	1	초선	300087,310087,320087																			
11161	2	진•초선	300087,310087,320087	4																		
11161	3	귀•초선	301087,311087,321087	4																		
11161	4	신•초선	301087,311087,321087	4	5																	
11161	5	성•초선	302087,312087,322087	4	5																	
11161	6	왕•초선	302087,312087,322087	4	5	6																
11161	7	황•초선	303087,313087,323087	4	5	6																
11162	1	강유	200081																			
11162	2	진•강유	200081	4																		
11162	3	귀•강유	201081	4																		
11162	4	신•강유	201081	4	5																	
11162	5	성•강유	202081	4	5																	
11162	6	왕•강유	202081	4	5	6																
11162	7	황•강유	203081	4	5	6																
11163	1	마초	100077																			
11163	2	진•마초	100077	10																		
11163	3	귀•마초	101077	10																		
11163	4	신•마초	101077	10	11																	
11163	5	성•마초	102077	10	11																	
11163	6	왕•마초	102077	10	11	12																
11163	7	황•마초	103077	10	11	12																
11164	1	손상향	300080																			
11164	2	진•손상향	300080	4																		
11164	3	귀•손상향	301080	4																		
11164	4	신•손상향	301080	4	5																	
11164	5	성•손상향	302080	4	5																	
11164	6	왕•손상향	302080	4	5	6																
11164	7	황•손상향	303080	4	5	6																
11165	1	제갈량	300079,310079																			
11165	2	진•제갈량	300079,310079	4																		
11165	3	귀•제갈량	301079,311079	4																		
11165	4	신•제갈량	301079,311079	4	5																	
11165	5	성•제갈량	302079,312079	4	5																	
11165	6	왕•제갈량	302079,312079	4	5	6																
11165	7	황•제갈량	303079,313079	4	5	6																
11166	1	손상향	300080																			
11166	2	진•손상향	300080	4																		
11166	3	귀•손상향	301080	4																		
11166	4	신•손상향	301080	4	5																	
11166	5	성•손상향	302080	4	5																	
11166	6	왕•손상향	302080	4	5	6																
11166	7	황•손상향	303080	4	5	6																
11167	1	강유	200081																			
11167	2	진•강유	200081	4																		
11167	3	귀•강유	201081	4																		
11167	4	신•강유	201081	4	5																	
11167	5	성•강유	202081	4	5																	
11167	6	왕•강유	202081	4	5	6																
11167	7	황•강유	203081	4	5	6																
11168	1	제갈과	200082,210082																			
11168	2	진•제갈과	200082,210082	4																		
11168	3	귀•제갈과	201082,211082	4																		
11168	4	신•제갈과	201082,211082	4	5																	
11168	5	성•제갈과	202082,212082	4	5																	
11168	6	왕•제갈과	202082,212082	4	5	6																
11168	7	황•제갈과	203082,213082	4	5	6																
11169	1	방통	200083																			
11169	2	진•방통	200083	4																		
11169	3	귀•방통	201083	4																		
11169	4	신•방통	201083	4	5																	
11169	5	성•방통	202083	4	5																	
11169	6	왕•방통	202083	4	5	6																
11169	7	황•방통	203083	4	5	6																
11170	1	견희	200095,210095																			
11170	2	진•견희	200095,210095	4																		
11170	3	귀•견희	201095,211095	4																		
11170	4	신•견희	201095,211095	4	5																	
11170	5	성•견희	202095,212095	4	5																	
11170	6	왕•견희	202095,212095	4	5	6																
11170	7	황•견희	203095,213095	4	5	6																
11171	1	조운	100078,110078																			
11171	2	진•조운	100078,110078	10																		
11171	3	귀•조운	101078,111078	10																		
11171	4	신•조운	101078,111078	10	11																	
11171	5	성•조운	102078,112078	10	11																	
11171	6	왕•조운	102078,112078	10	11	12																
11171	7	황•조운	103078,113078	10	11	12																
11172	1	초선	300087,310087,320087																			
11172	2	진•초선	300087,310087,320087	4																		
11172	3	귀•초선	301087,311087,321087	4																		
11172	4	신•초선	301087,311087,321087	4	5																	
11172	5	성•초선	302087,312087,322087	4	5																	
11172	6	왕•초선	302087,312087,322087	4	5	6																
11172	7	황•초선	303087,313087,323087	4	5	6																
11173	1	장각	200088																			
11173	2	진•장각	200088	4																		
11173	3	귀•장각	201088	4																		
11173	4	신•장각	201088	4	5																	
11173	5	성•장각	202088	4	5																	
11173	6	왕•장각	202088	4	5	6																
11173	7	황•장각	203088	4	5	6																
11174	1	채문희	400089																			
11174	2	진•채문희	400089	7																		
11174	3	귀•채문희	401089	7																		
11174	4	신•채문희	401089	7	8																	
11174	5	성•채문희	402089	7	8																	
11174	6	왕•채문희	402089	7	8	9																
11174	7	황•채문희	403089	7	8	9																
11175	1	여령기	100090,110090																			
11175	2	진•여령기	100090,110090	10																		
11175	3	귀•여령기	101090,111090	10																		
11175	4	신•여령기	101090,111090	10	11																	
11175	5	성•여령기	102090,112090	10	11																	
11175	6	왕•여령기	102090,112090	10	11	12																
11175	7	황•여령기	103090,113090	10	11	12																
11176	1	화타	400091																			
11176	2	진•화타	400091	7																		
11176	3	귀•화타	401091	7																		
11176	4	신•화타	401091	7	8																	
11176	5	성•화타	402091	7	8																	
11176	6	왕•화타	402091	7	8	9																
11176	7	황•화타	403091	7	8	9																
11177	1	소교	400111																			
11177	2	진•소교	400111	7																		
11177	3	귀•소교	401111	7																		
11177	4	신•소교	401111	7	8																	
11177	5	성•소교	402111	7	8																	
11177	6	왕•소교	402111	7	8	9																
11177	7	황•소교	403111	7	8	9																
11178	1	장각	200088																			
11178	2	진•장각	200088	4																		
11178	3	귀•장각	201088	4																		
